date,ID,time_rel_sunrise,UST
2022-05-14,LbOW,-1654.457891,13
2022-05-14,DgTbO,-1653.768325,20
2022-05-14,TbTbLg,-1653.385403,13
2022-05-14,RRO,-1653.155024,97
2022-05-14,YKY,-1651.673106,21
2022-05-14,DgTbO,-1647.499954,33
2022-05-14,LbOW,-1646.878719,10
2022-05-14,YKY,-1645.679002,10
2022-05-14,RRO,-1645.670278,10
2022-05-14,TbTbLg,-1645.459745,10
2022-05-14,DgTbO,-1642.473431,153
2022-05-14,LbOW,-1640.660178,29
2022-05-14,YKY,-1639.36033,165
2022-05-14,TbTbLg,-1638.46767,8
2022-05-14,RRO,-1636.921448,97
2022-05-14,DgTbO,-1636.421891,1
2022-05-14,LbOW,-1634.383559,8
2022-05-14,YKY,-1632.904255,8
2022-05-14,DgTbO,-1631.257384,8
2022-05-14,TbTbLg,-1631.217423,9
2022-05-14,LbOW,-1628.401945,9
2022-05-14,RRO,-1628.382102,3
2022-05-14,YKY,-1626.117054,166
2022-05-14,DgTbO,-1624.24982,11
2022-05-14,TbTbLg,-1623.599584,3
2022-05-14,LbOW,-1622.19621,5
2022-05-14,RRO,-1620.821061,5
2022-05-14,YKY,-1619.248526,9
2022-05-14,DgTbO,-1618.553093,33
2022-05-14,TbTbLg,-1617.12402,9
2022-05-14,LbOW,-1616.490641,13
2022-05-14,YKY,-1612.994136,3
2022-05-14,RRO,-1610.760786,8
2022-05-14,LbOW,-1610.709231,3
2022-05-14,TbTbLg,-1609.754479,60
2022-05-14,DgTbO,-1608.756301,33
2022-05-14,YKY,-1608.522403,166
2022-05-14,LbOW,-1605.588079,9
2022-05-14,RRO,-1603.532908,9
2022-05-14,DgTbO,-1601.374211,7
2022-05-14,YKY,-1601.227645,9
2022-05-14,LbOW,-1599.788799,8
2022-05-14,TbTbLg,-1599.728199,9
2022-05-14,RRO,-1597.129125,3
2022-05-14,DgTbO,-1596.061866,20
2022-05-14,YKY,-1594.994434,3
2022-05-14,LbOW,-1592.780624,3
2022-05-14,TbTbLg,-1591.400278,3
2022-05-14,DgTbO,-1590.2173,7
2022-05-14,YKY,-1589.119224,166
2022-05-14,LbOW,-1586.945723,10
2022-05-14,DgTbO,-1585.240056,1
2022-05-14,TbTbLg,-1583.072357,19
2022-05-14,YKY,-1582.826049,1
2022-05-14,LbOW,-1580.276562,21
2022-05-14,YKY,-1576.455411,18
2022-05-14,DgTbO,-1576.261306,153
2022-05-14,TbTbLg,-1575.79728,17
2022-05-14,LbOW,-1574.205182,9
2022-05-14,YKY,-1570.888588,10
2022-05-14,DgTbO,-1569.983072,33
2022-05-14,LbOW,-1567.328708,13
2022-05-14,TbTbLg,-1567.305427,8
2022-05-14,YKY,-1564.659548,8
2022-05-14,DgTbO,-1564.631303,8
2022-05-14,LbOW,-1561.281773,29
2022-05-14,YKY,-1559.602011,166
2022-05-14,TbTbLg,-1558.49581,3
2022-05-14,DgTbO,-1558.333365,33
2022-05-14,LbOW,-1556.435125,13
2022-05-14,YKY,-1553.648432,3
2022-05-14,DgTbO,-1553.119579,10
2022-05-14,TbTbLg,-1550.356593,60
2022-05-14,YKY,-1548.122859,9
2022-05-14,LbOW,-1548.086243,10
2022-05-14,DgTbO,-1546.914959,7
2022-05-14,YKY,-1541.343954,3
2022-05-14,TbTbLg,-1540.464454,9
2022-05-14,LbOW,-1540.243868,9
2022-05-14,DgTbO,-1540.05936,20
2022-05-14,DgTbO,-1534.11735,7
2022-05-14,LbOW,-1533.771053,8
2022-05-14,YKY,-1533.324942,8
2022-05-14,TbTbLg,-1532.2706,8
2022-05-14,DgTbO,-1527.957395,153
2022-05-14,LbOW,-1527.949457,3
2022-05-14,RRO,-1527.405483,NA
2022-05-14,YKY,-1527.154258,3
2022-05-14,TbTbLg,-1523.744044,3
2022-05-14,YKY,-1521.847036,166
2022-05-14,DgTbO,-1521.817152,33
2022-05-14,LbOW,-1521.521251,9
2022-05-14,LbOW,-1514.646866,8
2022-05-14,YKY,-1514.43343,9
2022-05-14,DgTbO,-1514.346358,1
2022-05-14,RRO,-1511.431359,12
2022-05-14,DgTbO,-1508.235682,20
2022-05-14,LbOW,-1507.852824,10
2022-05-14,YKY,-1507.538201,19
2022-05-14,DgTbO,-1501.868753,8
2022-05-14,YKY,-1501.696616,169
2022-05-14,LbOW,-1501.35766,3
2022-05-14,RRO,-1500.252847,3
2022-05-14,TbTbLg,-1496.649786,NA
2022-05-14,YKY,-1495.521256,27
2022-05-14,LbOW,-1494.835775,21
2022-05-14,DgTbO,-1494.309256,33
2022-05-14,TbTbLg,-1493.834079,17
2022-05-14,YKY,-1489.386038,18
2022-05-14,LbOW,-1488.898193,17
2022-05-14,TbTbLg,-1488.192747,18
2022-05-14,DgTbO,-1487.962039,1
2022-05-14,RRO,-1486.204744,13
2022-05-14,YKY,-1483.937044,1
2022-05-14,DgTbO,-1482.551134,153
2022-05-14,TbTbLg,-1482.471965,20
2022-05-14,LbOW,-1481.988164,13
2022-05-14,YKY,-1478.877849,13
2022-05-14,RRO,-1478.803255,97
2022-05-14,DgTbO,-1477.100806,33
2022-05-14,LbOW,-1476.626122,5
2022-05-14,TbTbLg,-1475.911981,5
2022-05-14,YKY,-1473.288445,21
2022-05-14,RRO,-1471.719547,10
2022-05-14,DgTbO,-1471.236529,7
2022-05-14,LbOW,-1470.233526,10
2022-05-14,TbTbLg,-1469.927936,13
2022-05-14,DgTbO,-1464.938591,153
2022-05-14,LbOW,-1463.461787,29
2022-05-14,YKY,-1463.38029,18
2022-05-14,TbTbLg,-1463.134553,21
2022-05-14,RRO,-1463.027588,13
2022-05-14,DgTbO,-1458.906762,1
2022-05-14,TbTbLg,-1455.963653,1
2022-05-14,YKY,-1455.116488,1
2022-05-14,LbOW,-1455.026107,9
2022-05-14,RRO,-1453.952671,9
2022-05-14,DgTbO,-1452.835511,20
2022-05-14,YKY,-1449.406675,20
2022-05-14,TbTbLg,-1449.100693,20
2022-05-14,LbOW,-1448.316813,8
2022-05-14,DgTbO,-1447.168352,33
2022-05-14,TbTbLg,-1444.219191,19
2022-05-14,YKY,-1444.007631,8
2022-05-14,RRO,-1442.048413,12
2022-05-14,DgTbO,-1441.599754,10
2022-05-14,LbOW,-1440.568124,3
2022-05-14,TbTbLg,-1438.458639,3
2022-05-14,YKY,-1438.128599,166
2022-05-14,DgTbO,-1435.331384,7
2022-05-14,LbOW,-1435.304193,9
2022-05-14,RRO,-1435.149703,9
2022-05-14,TbTbLg,-1433.006055,9
2022-05-14,YKY,-1431.875791,9
2022-05-14,LbOW,-1429.451407,8
2022-05-14,DgTbO,-1429.358691,11
2022-05-14,RRO,-1427.701976,3
2022-05-14,TbTbLg,-1425.59182,60
2022-05-14,YKY,-1425.314659,3
2022-05-14,LbOW,-1423.366693,3
2022-05-14,DgTbO,-1422.932627,32
2022-05-14,RRO,-1419.183467,12
2022-05-14,YKY,-1419.008849,166
2022-05-14,LbOW,-1416.648446,10
2022-05-14,DgTbO,-1415.885638,8
2022-05-14,TbTbLg,-1413.43023,3
2022-05-14,YKY,-1411.998407,18
2022-05-14,RRO,-1410.859223,30
2022-05-14,LbOW,-1409.849946,3
2022-05-14,DgTbO,-1409.676403,12
2022-05-14,TbTbLg,-1408.310277,8
2022-05-14,DgTbO,-1405.004693,33
2022-05-14,TbTbLg,-1404.650358,NA
2022-05-14,YKY,-1403.626996,166
2022-05-14,LbOW,-1403.104966,9
2022-05-14,RRO,-1400.750542,9
2022-05-14,DgTbO,-1399.455806,8
2022-05-14,LbOW,-1397.519877,8
2022-05-14,TbTbLg,-1395.920191,8
2022-05-14,YKY,-1395.693016,8
2022-05-14,RRO,-1394.202428,97
2022-05-14,DgTbO,-1393.157864,7
2022-05-14,LbOW,-1391.9258,5
2022-05-14,TbTbLg,-1389.097013,16
2022-05-14,YKY,-1388.590404,16
2022-05-14,RRO,-1387.770893,5
2022-05-14,DgTbO,-1387.618832,7
2022-05-14,LbOW,-1386.523609,5
2022-05-14,YKY,-1381.544495,5
2022-05-14,TbTbLg,-1381.23586,17
2022-05-14,DgTbO,-1380.286022,10
2022-05-14,LbOW,-1379.725062,5
2022-05-14,RRO,-1379.542376,10
2022-05-14,YKY,-1375.216157,27
2022-05-14,TbTbLg,-1374.79007,19
2022-05-14,LbOW,-1373.716185,17
2022-05-14,DgTbO,-1373.120763,10
2022-05-14,RRO,-1371.776685,98
2022-05-14,YKY,-1370.618814,169
2022-05-14,TbTbLg,-1368.393865,19
2022-05-14,LbOW,-1366.596454,9
2022-05-14,DgTbO,-1365.837235,33
2022-05-14,RRO,-1364.84698,97
2022-05-14,YKY,-1364.767593,19
2022-05-14,TbTbLg,-1362.66811,62
2022-05-14,LbOW,-1360.886459,29
2022-05-14,DgTbO,-1360.564313,153
2022-05-14,YKY,-1358.54719,27
2022-05-14,RRO,-1357.244288,10
2022-05-14,TbTbLg,-1356.669275,10
2022-05-14,LbOW,-1354.96226,10
2022-05-14,DgTbO,-1354.32551,20
2022-05-14,YKY,-1352.649073,18
2022-05-14,TbTbLg,-1350.933539,18
2022-05-14,RRO,-1349.77899,30
2022-05-14,LbOW,-1349.600218,21
2022-05-14,DgTbO,-1348.086708,1
2022-05-14,YKY,-1347.998595,1
2022-05-14,TbTbLg,-1345.689524,1
2022-05-14,YKY,-1342.212746,18
2022-05-14,DgTbO,-1341.818344,20
2022-05-14,RRO,-1341.791896,12
2022-05-14,LbOW,-1341.606138,13
2022-05-14,TbTbLg,-1340.013389,20
2022-05-14,YKY,-1335.751917,1
2022-05-14,DgTbO,-1335.668245,7
2022-05-14,LbOW,-1335.097592,8
2022-05-14,RRO,-1334.051888,30
2022-05-14,TbTbLg,-1333.999656,19
2022-05-14,YKY,-1330.438429,27
2022-05-14,DgTbO,-1330.336188,20
2022-05-14,TbTbLg,-1328.669012,17
2022-05-14,LbOW,-1327.803921,9
2022-05-14,YKY,-1325.509986,9
2022-05-14,DgTbO,-1322.855539,33
2022-05-14,RRO,-1322.827556,8
2022-05-14,LbOW,-1321.652294,8
2022-05-14,TbTbLg,-1321.175604,8
2022-05-14,YKY,-1319.843078,3
2022-05-14,DgTbO,-1315.49316,153
2022-05-14,TbTbLg,-1313.89985,3
2022-05-14,YKY,-1313.401932,166
2022-05-14,LbOW,-1313.319175,3
2022-05-14,RRO,-1312.786405,9
2022-05-14,DgTbO,-1309.185366,8
2022-05-14,TbTbLg,-1307.129798,9
2022-05-14,YKY,-1307.072795,3
2022-05-14,LbOW,-1305.731081,3
2022-05-14,YKY,-1301.423414,166
2022-05-14,DgTbO,-1301.073938,8
2022-05-14,TbTbLg,-1300.458027,60
2022-05-14,LbOW,-1300.007703,9
2022-05-14,RRO,-1299.310437,9
2022-05-14,DgTbO,-1294.332479,33
2022-05-14,YKY,-1293.930729,9
2022-05-14,LbOW,-1293.499123,10
2022-05-14,TbTbLg,-1293.477288,9
2022-05-14,RRO,-1292.101844,8
2022-05-14,YKY,-1288.644756,8
2022-05-14,DgTbO,-1287.108084,20
2022-05-14,TbTbLg,-1286.566713,8
2022-05-14,DgTbO,-1280.179366,33
2022-05-14,TbTbLg,-1279.164602,3
2022-05-14,LbOW,-1278.760106,13
2022-05-14,YKY,-1278.429874,166
2022-05-14,RRO,-1277.392348,97
2022-05-14,DgTbO,-1274.206674,7
2022-05-14,TbTbLg,-1272.408543,9
2022-05-14,LbOW,-1271.457509,29
2022-05-14,YKY,-1271.177269,9
2022-05-14,RRO,-1268.577787,12
2022-05-14,DgTbO,-1267.869307,10
2022-05-14,LbOW,-1266.389889,9
2022-05-14,TbTbLg,-1265.982612,60
2022-05-14,YKY,-1265.044638,3
2022-05-14,DgTbO,-1262.468258,20
2022-05-14,LbOW,-1260.9564,8
2022-05-14,YKY,-1259.792463,166
2022-05-14,RRO,-1259.760944,12
2022-05-14,TbTbLg,-1259.289763,8
2022-05-14,DgTbO,-1256.70254,7
2022-05-14,LbOW,-1254.612686,10
2022-05-14,TbTbLg,-1252.252842,3
2022-05-14,YKY,-1251.146644,27
2022-05-14,RRO,-1250.741531,10
2022-05-14,DgTbO,-1250.138492,154
2022-05-14,LbOW,-1248.349727,9
2022-05-14,TbTbLg,-1246.213126,62
2022-05-14,YKY,-1245.04151,169
2022-05-14,DgTbO,-1244.126375,32
2022-05-14,RRO,-1242.16058,98
2022-05-14,TbTbLg,-1240.763374,16
2022-05-14,LbOW,-1240.485045,8
2022-05-14,YKY,-1239.770801,8
2022-05-14,DgTbO,-1237.838293,8
2022-05-14,TbTbLg,-1235.805177,5
2022-05-14,RRO,-1233.871026,5
2022-05-14,LbOW,-1233.695459,3
2022-05-14,YKY,-1233.404815,3
2022-05-14,DgTbO,-1230.278796,33
2022-05-14,TbTbLg,-1229.688253,60
2022-05-14,LbOW,-1227.436793,13
2022-05-14,YKY,-1226.944434,166
2022-05-14,RRO,-1225.413592,97
2022-05-14,DgTbO,-1224.375096,153
2022-05-14,TbTbLg,-1222.433574,9
2022-05-14,LbOW,-1221.17804,29
2022-05-14,YKY,-1218.542292,1
2022-05-14,DgTbO,-1217.594217,1
2022-05-14,RRO,-1216.994574,30
2022-05-14,TbTbLg,-1215.326423,20
2022-05-14,LbOW,-1214.336277,21
2022-05-14,YKY,-1212.728655,18
2022-05-14,DgTbO,-1210.724635,20
2022-05-14,TbTbLg,-1209.581661,1
2022-05-14,RRO,-1208.855296,30
2022-05-14,LbOW,-1208.651655,10
2022-05-14,YKY,-1205.083845,1
2022-05-14,DgTbO,-1203.293265,10
2022-05-14,TbTbLg,-1203.197867,18
2022-05-14,LbOW,-1201.723749,13
2022-05-14,RRO,-1200.307668,97
2022-05-14,YKY,-1198.71548,13
2022-05-14,TbTbLg,-1197.628682,19
2022-05-14,DgTbO,-1196.344836,33
2022-05-14,LbOW,-1194.639747,29
2022-05-14,YKY,-1192.983577,165
2022-05-14,RRO,-1191.851601,97
2022-05-14,TbTbLg,-1191.722422,3
2022-05-14,DgTbO,-1190.490409,7
2022-05-14,LbOW,-1187.475441,10
2022-05-14,TbTbLg,-1184.980461,17
2022-05-14,DgTbO,-1184.153047,20
2022-05-14,YKY,-1183.493821,17
2022-05-14,RRO,-1182.918736,12
2022-05-14,LbOW,-1180.770863,21
2022-05-14,TbTbLg,-1178.582574,21
2022-05-14,YKY,-1175.311135,10
2022-05-14,RRO,-1175.291939,10
2022-05-14,LbOW,-1174.369113,9
2022-05-14,DgTbO,-1174.168992,33
2022-05-14,TbTbLg,-1172.73952,22
2022-05-14,LbOW,-1166.986203,8
2022-05-14,RRO,-1166.56529,5
2022-05-14,DgTbO,-1166.116699,8
2022-05-14,TbTbLg,-1165.470843,8
2022-05-14,TbTbLg,-1157.907147,16
2022-05-14,LbOW,-1156.7215,5
2022-05-14,DgTbO,-1155.728551,8
2022-05-14,RRO,-1154.085177,5
2022-05-14,TbTbLg,-1152.225626,13
2022-05-14,LbOW,-1148.45532,5
2022-05-14,DgTbO,-1147.410148,33
2022-05-14,TbTbLg,-1145.70135,5
2022-05-14,RRO,-1144.025063,12
2022-05-14,LbOW,-1142.459774,9
2022-05-14,DgTbO,-1141.171345,153
2022-05-14,TbTbLg,-1138.144736,8
2022-05-14,RRO,-1135.263724,3
2022-05-14,DgTbO,-1133.503433,1
2022-05-14,LbOW,-1133.22556,3
2022-05-14,TbTbLg,-1131.153418,3
2022-05-14,DgTbO,-1126.111487,33
2022-05-14,TbTbLg,-1122.73299,9
2022-05-14,LbOW,-1121.48874,9
2022-05-14,DgTbO,-1119.527727,8
2022-05-14,RRO,-1116.44227,3
2022-05-14,TbTbLg,-1114.937542,3
2022-05-14,LbOW,-1113.798026,3
2022-05-14,DgTbO,-1112.224484,10
2022-05-14,TbTbLg,-1108.357107,9
2022-05-14,RRO,-1108.194344,9
2022-05-14,LbOW,-1106.303588,8
2022-05-14,DgTbO,-1105.69986,8
2022-05-14,TbTbLg,-1101.285021,60
2022-05-14,DgTbO,-1098.938688,154
2022-05-14,YKY,-1098.257534,167
2022-05-14,LbOW,-1097.252275,3
2022-05-14,RRO,-1097.025515,8
2022-05-14,TbTbLg,-1094.627335,8
2022-05-14,DgTbO,-1091.960692,8
2022-05-14,LbOW,-1089.512488,10
2022-05-14,TbTbLg,-1086.937238,10
2022-05-14,RRO,-1084.899241,12
2022-05-14,DgTbO,-1083.583152,153
2022-05-14,LbOW,-1082.424003,9
2022-05-14,TbTbLg,-1080.110988,3
2022-05-14,DgTbO,-1074.614258,33
2022-05-14,LbOW,-1074.407638,21
2022-05-14,TbTbLg,-1073.404142,9
2022-05-14,DgTbO,-1067.527846,153
2022-05-14,LbOW,-1067.176397,29
2022-05-14,RRO,-1066.976511,30
2022-05-14,TbTbLg,-1065.903652,62
2022-05-14,LbOW,-1061.033692,8
2022-05-14,TbTbLg,-1059.583064,8
2022-05-14,DgTbO,-1059.140451,1
2022-05-14,YKY,-1056.356615,9
2022-05-14,LbOW,-1054.083445,29
2022-05-14,TbTbLg,-1052.820041,3
2022-05-14,DgTbO,-1051.255708,20
2022-05-14,LbOW,-1045.433616,13
2022-05-14,TbTbLg,-1044.771758,9
2022-05-14,DgTbO,-1043.430102,7
2022-05-14,TbTbLg,-1036.140644,19
2022-05-14,DgTbO,-1035.97902,20
2022-05-14,LbOW,-1035.690856,29
2022-05-14,DgTbO,-1030.282293,7
2022-05-14,TbTbLg,-1029.251203,3
2022-05-14,LbOW,-1026.676411,3
2022-05-14,YKY,-1026.440488,170
2022-05-14,TbTbLg,-1022.481151,60
2022-05-14,DgTbO,-1022.052594,33
2022-05-14,LbOW,-1017.811279,9
2022-05-14,DgTbO,-1016.572698,7
2022-05-14,TbTbLg,-1016.272918,9
2022-05-14,RRO,-1014.894619,12
2022-05-14,LbOW,-1012.136918,8
2022-05-14,DgTbO,-1010.767556,20
2022-05-14,TbTbLg,-1010.240268,8
2022-05-14,RRO,-1005.40768,3
2022-05-14,DgTbO,-1002.734974,154
2022-05-14,TbTbLg,-1002.451829,60
2022-05-14,LbOW,-999.3696165,9
2022-05-14,RRO,-995.8858479,12
2022-05-14,TbTbLg,-994.7196586,9
2022-05-14,DgTbO,-994.6334019,153
2022-05-14,YKY,-993.2647173,170
2022-05-14,LbOW,-992.2632837,10
2022-05-14,RRO,-987.3187729,10
2022-05-14,TbTbLg,-986.2922079,3
2022-05-14,DgTbO,-986.1375955,153
2022-05-14,LbOW,-984.6662467,10
2022-05-14,TbTbLg,-978.1104816,5
2022-05-14,YKY,-977.9607903,30
2022-05-14,DgTbO,-977.7600564,1
2022-05-14,RRO,-976.986821,30
2022-05-14,LbOW,-976.0788808,5
2022-05-14,TbTbLg,-970.3782955,8
2022-05-14,DgTbO,-969.520501,8
2022-05-14,YKY,-968.8180691,8
2022-05-14,RRO,-966.9362732,3
2022-05-14,LbOW,-966.4610214,8
2022-05-14,TbTbLg,-963.7346437,3
2022-05-14,YKY,-963.203072,9
2022-05-14,DgTbO,-961.3597924,20
2022-05-14,LbOW,-957.9271781,3
2022-05-14,YKY,-957.8646269,170
2022-05-14,RRO,-956.9191541,9
2022-05-14,TbTbLg,-956.093755,20
2022-05-14,DgTbO,-954.4803544,7
2022-05-14,YKY,-951.9106904,1
2022-05-14,RRO,-949.6217349,30
2022-05-14,TbTbLg,-949.3798835,62
2022-05-14,LbOW,-948.1799547,3
2022-05-14,DgTbO,-947.610773,33
2022-05-14,YKY,-947.325908,167
2022-05-14,TbTbLg,-942.5115112,19
2022-05-14,DgTbO,-941.1748518,10
2022-05-14,YKY,-940.5429424,19
2022-05-14,RRO,-940.4358099,12
2022-05-14,LbOW,-939.8423949,10
2022-05-14,YKY,-933.8479041,17
2022-05-14,TbTbLg,-933.5573424,3
2022-05-14,DgTbO,-932.8860161,8
2022-05-14,RRO,-931.5218344,98
2022-05-14,YKY,-926.1364783,3
2022-05-14,LbOW,-924.6438684,17
2022-05-14,TbTbLg,-923.7814837,19
2022-05-14,DgTbO,-923.3651862,8
2022-05-14,RRO,-922.6009209,98
2022-05-14,YKY,-920.4061284,167
2022-05-14,TbTbLg,-917.4047127,62
2022-05-14,LbOW,-914.9278661,9
2022-05-14,RRO,-913.7341443,9
2022-05-14,YKY,-913.5868298,19
2022-05-14,DgTbO,-913.4895467,4
2022-05-14,TbTbLg,-911.9830332,1
2022-05-14,YKY,-907.0884795,8
2022-05-14,LbOW,-906.5546196,13
2022-05-14,DgTbO,-905.4766769,4
2022-05-14,TbTbLg,-904.623052,18
2022-05-14,RRO,-904.4732683,3
2022-05-14,YKY,-903.4652362,35
2022-05-14,DgTbO,-897.0202911,12
2022-05-14,YKY,-896.782883,9
2022-05-14,TbTbLg,-896.4484248,9
2022-05-14,LbOW,-896.294381,9
2022-05-14,RRO,-895.5939829,9
2022-05-14,YKY,-889.8171357,8
2022-05-14,TbTbLg,-888.1192845,8
2022-05-14,DgTbO,-887.6472978,32
2022-05-14,RRO,-887.5181394,3
2022-05-14,LbOW,-887.2252241,120
2022-05-14,YKY,-882.9716211,170
2022-05-14,TbTbLg,-879.6918338,60
2022-05-14,DgTbO,-879.4373095,33
2022-05-14,RRO,-878.6943581,8
2022-05-14,LbOW,-878.3568109,8
2022-05-14,YKY,-878.1750512,NA
2022-05-14,DgTbO,-871.0499144,11
2022-05-14,TbTbLg,-870.2881505,9
2022-05-14,RRO,-868.7258051,9
2022-05-14,LbOW,-866.0891405,117
2022-05-14,YKY,-864.3974584,35
2022-05-14,TbTbLg,-863.5602357,3
2022-05-14,RRO,-860.9691101,9
2022-05-14,DgTbO,-859.8437168,8
2022-05-14,RRO,-853.3664184,3
2022-05-14,TbTbLg,-852.5062468,8
2022-05-14,DgTbO,-851.0719406,10
2022-05-14,YKY,-850.8153009,167
2022-05-14,RRO,-843.8349601,12
2022-05-14,TbTbLg,-842.6391066,9
2022-05-14,DgTbO,-840.8513436,8
2022-05-14,LbOW,-838.9753464,NA
2022-05-14,RRO,-833.1157348,5
2022-05-14,TbTbLg,-833.0809586,9
2022-05-14,DgTbO,-831.7444658,33
2022-05-14,RRO,-824.9302504,9
2022-05-14,TbTbLg,-823.5719851,3
2022-05-14,DgTbO,-822.7460032,8
2022-05-14,RRO,-816.071779,12
2022-05-14,YKY,-814.5587591,9
2022-05-14,DgTbO,-809.1842484,1
2022-05-14,TbTbLg,-807.7564693,63
2022-05-14,RRO,-806.8581019,10
2022-05-14,YKY,-806.6628106,21
2022-05-14,DgTbO,-801.7725903,20
2022-05-14,TbTbLg,-801.3937402,NA
2022-05-14,YKY,-799.5637465,20
2022-05-14,TbTbLg,-798.0857231,NA
2022-05-14,RRO,-797.4931558,30
2022-05-14,TbTbLg,-796.0347759,NA
2022-05-14,DgTbO,-793.7892883,7
2022-05-14,YKY,-793.1680843,1
2022-05-14,RRO,-789.8835261,30
2022-05-14,YKY,-786.8251939,30
2022-05-14,DgTbO,-785.7665633,20
2022-05-14,RRO,-782.3557854,30
2022-05-14,TbTbLg,-781.1446747,8
2022-05-14,YKY,-780.4561589,30
2022-05-14,DgTbO,-779.1729473,33
2022-05-14,LbOW,-774.5188716,NA
2022-05-14,TbTbLg,-773.5529462,3
2022-05-14,YKY,-773.1666355,17
2022-05-14,RRO,-772.0337307,12
2022-05-14,TbTbLg,-770.9755509,NA
2022-05-14,DgTbO,-768.9523496,10
2022-05-14,YKY,-765.9520136,3
2022-05-14,TbTbLg,-765.7610552,19
2022-05-14,RRO,-761.2877839,12
2022-05-14,DgTbO,-759.352676,7
2022-05-14,YKY,-758.7651645,9
2022-05-14,TbTbLg,-758.1552494,17
2022-05-14,RRO,-750.8946451,12
2022-05-14,DgTbO,-750.6006117,7
2022-05-14,YKY,-750.1485442,170
2022-05-14,TbTbLg,-748.8850537,19
2022-05-14,TbTbLg,-740.4364866,1
2022-05-14,YKY,-739.6396201,8
2022-05-14,RRO,-739.3164738,8
2022-05-14,DgTbO,-738.5271001,20
2022-05-14,TbTbLg,-731.7632353,20
2022-05-14,YKY,-729.673741,NA
2022-05-14,RRO,-728.043575,30
2022-05-14,YKY,-727.6680737,30
2022-05-14,DgTbO,-727.1730707,33
2022-05-14,TbTbLg,-723.0337788,1
2022-05-14,RRO,-719.3293515,30
2022-05-14,YKY,-718.9793892,30
2022-05-14,TbTbLg,-714.4447857,20
2022-05-14,DgTbO,-708.8804598,10
2022-05-14,RRO,-708.3076713,97
2022-05-14,YKY,-706.2310861,9
2022-05-14,TbTbLg,-705.5538253,19
2022-05-14,YKY,-698.8656036,NA
2022-05-14,RRO,-698.5944575,3
2022-05-14,TbTbLg,-698.1587294,3
2022-05-14,DgTbO,-697.3785914,7
2022-05-14,YKY,-690.7511987,8
2022-05-14,RRO,-690.0620726,12
2022-05-14,TbTbLg,-689.6680729,8
2022-05-14,DgTbO,-688.6462396,10
2022-05-14,YKY,-684.3827309,170
2022-05-14,RRO,-680.1004576,10
2022-05-14,DgTbO,-674.9662111,33
2022-05-14,YKY,-673.0582033,13
2022-05-14,RRO,-671.4279453,97
2022-05-14,RRO,-662.3752096,10
2022-05-14,DgTbO,-661.4833018,8
2022-05-14,YKY,-658.130174,35
2022-05-14,DgTbO,-652.2088732,33
2022-05-14,RRO,-652.1568883,12
2022-05-14,RRO,-641.5986045,12
2022-05-14,DgTbO,-640.4901751,8
2022-05-14,YKY,-639.2806087,9
2022-05-14,DgTbO,-630.387845,8
2022-05-14,YKY,-630.098483,167
2022-05-14,TbTbLg,-628.1830378,NA
2022-05-14,TbTbLg,-628.1830378,NA
2022-05-14,TbTbLg,-628.1827972,NA
2022-05-14,YKY,-625.6263089,9
2022-05-14,RRO,-624.8793679,9
2022-05-14,YKY,-617.5652968,8
2022-05-14,RRO,-616.4358099,8
2022-05-14,DgTbO,-616.2741556,8
2022-05-14,YKY,-608.173472,167
2022-05-14,RRO,-605.9815962,30
2022-05-14,DgTbO,-605.0482539,20
2022-05-14,RRO,-597.7197936,12
2022-05-14,YKY,-596.7879278,30
2022-05-14,DgTbO,-594.305292,33
2022-05-14,RRO,-591.0315521,12
2022-05-14,YKY,-590.6779641,12
2022-05-14,DgTbO,-582.4683227,7
2022-05-14,RRO,-581.355439,9
2022-05-14,DgTbO,-574.1006396,10
2022-05-14,RRO,-572.8636387,10
2022-05-14,DgTbO,-563.1112801,8
2022-05-14,RRO,-561.7420089,12
2022-05-14,YKY,-561.4904542,12
2022-05-14,RRO,-552.4950089,3
2022-05-14,YKY,-552.1814169,3
2022-05-14,DgTbO,-549.8649124,33
2022-05-14,DgTbO,-545.5639385,NA
2022-05-14,DgTbO,-545.5639385,NA
2022-05-14,DgTbO,-545.0354966,NA
2022-05-14,RRO,-542.8872325,NA
2022-05-14,DgTbO,-510.5791724,NA
2022-05-14,DgTbO,-498.2789739,NA
2022-05-14,TbTbLg,-484.9370971,NA
2022-05-14,TbTbLg,-429.9831714,NA
2022-05-14,DgTbO,-407.5639385,NA
2022-05-14,DgTbO,-404.8644806,25
2022-05-14,TbTbLg,-401.3720222,NA
2022-05-14,DgTbO,-383.8614834,25
2022-05-14,YKY,-383.4798161,3
2022-05-14,DgTbO,-379.4460499,NA
2022-05-14,YKY,-371.1663793,NA
2022-05-14,RRO,-343.8867678,3
2022-05-14,RRO,-329.2211822,12
2022-05-14,LbOW,-312.4234533,NA
2022-05-14,RRO,-311.2531038,12
2022-05-14,YKY,-310.7341792,171
2022-05-14,LbOW,-306.1215284,NA
2022-05-14,LbOW,-306.1215284,NA
2022-05-14,LbOW,-305.2033705,NA
2022-05-14,RRO,-292.5502811,12
2022-05-14,RRO,-274.8680283,10
2022-05-14,YKY,-269.7532918,35
2022-05-14,RRO,-256.920764,12
2022-05-14,RRO,-241.1312207,12
2022-05-14,RRO,-220.632136,12
2022-05-14,RRO,-194.9919859,12
2022-05-14,TbTbLg,-192.1816103,NA
